feedback_id,delivery_id,rating,comment,feedback_datetime
F01052108,D2026142711,4,"Delivery was on time, no issues.",36:13.1
F01052109,D2026142713,4,No problems with the delivery.,22:09.7
F01052110,D2026142719,5,Polite and professional driver.,03:41.7
F01052111,D2026142721,4,,13:16.6
F01052112,D2026142725,4,"Driver was okay, would recommend.",19:26.4
F01052113,D2026142727,5,"Smooth delivery, will use again.",15:27.6
F01052114,D2026142728,3,Service was just okay.,32:21.0
F01052115,D2026142729,5,"Excellent service, package arrived in perfect condition.",36:29.6
F01052116,D2026142734,5,"Smooth delivery, will use again.",29:56.5
F01052117,D2026142736,1,Package arrived damaged!,31:07.4
F01052118,D2026142747,4,Good service overall.,20:29.2
F01052119,D2026142751,4,No problems with the delivery.,45:37.1
F01052120,D2026142752,5,"On time as always, thanks!",16:26.6
F01052121,D2026142753,5,"Delivered ahead of schedule, very impressed.",38:47.9
F01052122,D2026142755,4,,41:52.2
F01052123,D2026142756,5,,51:41.4
F01052124,D2026142758,5,"Smooth delivery, will use again.",55:25.8
F01052125,D2026142763,3,Average experience.,51:09.0
F01052126,D2026142766,5,"Smooth delivery, will use again. Fast fast, shiok.",15:01.0
F01052127,D2026142768,4,,48:17.8
F01052128,D2026142771,5,Polite and professional driver.,07:04.1
F01052129,D2026142776,4,"Came within the window, all good.",31:52.4
F01052130,D2026142779,5,"Delivered ahead of schedule, very impressed.",19:10.6
F01052131,D2026142784,5,"Excellent service, package arrived in perfect condition.",39:23.7
F01052132,D2026142785,5,"Driver called ahead, super helpful.",53:05.0
F01052133,D2026142786,4,Good service overall.,07:13.5
F01052134,D2026142789,4,,51:16.5
F01052135,D2026142794,3,,40:18.8
F01052136,D2026142798,5,"Excellent service, package arrived in perfect condition.",36:35.0
F01052137,D2026142800,5,"On time as always, thanks! Fast fast, shiok.",17:30.1
F01052138,D2026142802,4,,37:50.9
F01052139,D2026142803,2,"Delivery was late, no update from the driver. Cold-chain item arrived warm.",26:10.4
F01052140,D2026142805,5,Driver was very friendly and on time.,06:06.2
F01052141,D2026142808,5,,18:21.9
F01052142,D2026142809,4,"Driver was okay, would recommend.",49:01.9
F01052143,D2026142812,4,No problems with the delivery.,59:55.3
F01052144,D2026142819,5,"Smooth delivery, will use again.",41:53.9
F01052145,D2026142821,3,Took a bit longer than expected but arrived.,03:01.0
F01052146,D2026142825,5,Driver was very friendly and on time.,45:22.0
F01052147,D2026142826,3,,42:53.4
F01052148,D2026142828,5,"Smooth delivery, will use again.",22:27.8
F01052149,D2026142830,5,"Delivered ahead of schedule, very impressed.",35:13.8
F01052150,D2026142831,4,,19:21.2
F01052151,D2026142833,5,,10:29.5
F01052152,D2026142834,,,30:21.2
F01052153,D2026142836,4,,12:35.5
F01052154,D2026142837,4,"Came within the window, all good.",49:45.0
F01052155,D2026142840,4,Good service overall.,44:26.3
F01052156,D2026142844,5,"Excellent service, package arrived in perfect condition. Driver very polite, can!",15:46.5
F01052157,D2026142846,5,"Excellent service, package arrived in perfect condition.",09:11.0
F01052158,D2026142848,1,,59:58.3
F01052159,D2026142851,2,Package looked roughly handled. Promised window was completely missed. Big package handled carelessly.,39:03.0
F01052160,D2026142852,5,"On time as always, thanks!",10:23.4
F01052161,D2026142854,5,"Smooth delivery, will use again. Driver very polite, can!",09:58.8
F01052162,D2026142856,5,"Delivered ahead of schedule, very impressed.",10:50.1
F01052163,D2026142864,5,"On time as always, thanks!",11:19.7
F01052164,D2026142867,5,,39:11.1
F01052165,D2026142873,5,,20:39.0
F01052166,D2026142874,5,"Driver called ahead, super helpful.",35:57.4
F01052167,D2026142875,4,,33:50.5
F01052168,D2026142876,4,"Driver was okay, would recommend.",51:45.0
F01052169,D2026142880,,"Delivered ahead of schedule, very impressed.",00:49.3
F01052170,D2026142884,5,"Delivered ahead of schedule, very impressed.",17:17.8
F01052171,D2026142885,,,17:33.0
F01052172,D2026142887,4,,35:28.0
F01052173,D2026142890,5,"Driver called ahead, super helpful.",35:58.5
F01052174,D2026142892,5,Polite and professional driver.,08:58.3
F01052175,D2026142894,4,"Driver was okay, would recommend.",33:00.2
F01052176,D2026142903,5,"Great experience, no complaints. Fast fast, shiok.",01:54.1
F01052177,D2026142905,5,"Great experience, no complaints. Driver very polite, can!",13:37.0
F01052178,D2026142909,5,"On time as always, thanks!",24:05.2
F01052179,D2026142912,4,,01:48.5
F01052180,D2026142913,5,"Excellent service, package arrived in perfect condition.",19:39.5
F01052181,D2026142918,1,Driver was extremely unprofessional. Promised window was completely missed.,30:39.9
F01052182,D2026142919,5,,58:40.6
F01052183,D2026142920,5,,48:36.8
F01052184,D2026142922,4,No problems with the delivery.,54:53.9
F01052185,D2026142923,5,"Driver was very friendly and on time. Smooth lah, thanks.",50:44.8
F01052186,D2026142924,5,"Smooth delivery, will use again.",21:06.7
F01052187,D2026142925,3,Service was just okay.,31:35.9
F01052188,D2026142926,4,No problems with the delivery.,22:48.2
F01052189,D2026142927,5,"Delivered ahead of schedule, very impressed.",56:07.2
F01052190,D2026142932,2,Package looked roughly handled. Very late and no notification at all.,11:28.5
F01052191,D2026142933,5,"Great experience, no complaints.",13:21.5
F01052192,D2026142934,4,,01:16.4
F01052193,D2026142936,3,,47:01.7
F01052194,D2026142938,2,"Why is it so slow these days? Late again, this is becoming a pattern.",11:11.1
F01052195,D2026142940,,"Came within the window, all good.",34:19.2
F01052196,D2026142941,5,"Excellent service, package arrived in perfect condition.",56:09.5
F01052197,D2026142942,5,"Driver called ahead, super helpful.",12:31.3
F01052198,D2026142946,4,Good service overall.,32:30.8
F01052199,D2026142948,5,"On time as always, thanks! Smooth lah, thanks.",37:44.4
F01052200,D2026142953,5,"On time as always, thanks!",32:16.3
F01052201,D2026142954,5,"On time as always, thanks!",49:51.4
F01052202,D2026142955,5,Driver was very friendly and on time.,00:05.7
F01052203,D2026142958,4,"Delivery was on time, no issues.",46:32.5
F01052204,D2026142962,5,"Smooth delivery, will use again.",29:24.9
F01052205,D2026142963,3,,16:15.5
F01052206,D2026142965,5,"Polite and professional driver. Smooth lah, thanks.",25:44.5
F01052207,D2026142966,5,"Smooth delivery, will use again.",19:18.9
F01052208,D2026142967,5,"Delivered ahead of schedule, very impressed.",20:09.1
F01052209,D2026142968,,Driver was very friendly and on time.,19:23.5
F01052210,D2026142969,4,"Reasonable speed, package was fine.",36:17.9
F01052211,D2026142971,4,"Came within the window, all good. ï¿½ï¿½ï¿",53:25.0
F01052212,D2026142972,4,,23:47.3
F01052213,D2026142974,3,,44:07.0
F01052214,D2026142975,4,,06:16.8
F01052215,D2026142979,5,"Excellent service, package arrived in perfect condition.",59:59.7
F01052216,D2026142984,5,"On time as always, thanks!",59:12.3
F01052217,D2026142985,5,Driver was very friendly and on time.,21:00.5
F01052218,D2026142986,2,Why is it so slow these days?,52:54.9
F01052219,D2026142989,4,"Delivery was on time, no issues.",01:27.8
F01052220,D2026142990,3,"Nothing special, nothing terrible.",50:54.0
F01052221,D2026143000,4,Good service overall.,03:20.1
F01052222,D2026143004,5,"Delivered ahead of schedule, very impressed.",12:54.0
F01052223,D2026143010,5,"Great experience, no complaints.",11:48.9
F01052224,D2026143011,4,"Reasonable speed, package was fine.",19:57.7
F01052225,D2026143013,5,,11:52.2
F01052226,D2026143014,5,"Smooth delivery, will use again.",36:00.4
F01052227,D2026143017,4,"Reasonable speed, package was fine.",43:02.5
F01052228,D2026143021,5,"On time as always, thanks!",07:32.8
F01052229,D2026143025,5,"Smooth delivery, will use again.",42:10.4
F01052230,D2026143030,5,"Driver was very friendly and on time. Driver very polite, can!",58:27.1
F01052231,D2026143033,5,Polite and professional driver.,41:03.7
F01052232,D2026143036,4,"Driver was okay, would recommend.",25:36.5
F01052233,D2026143040,5,"Excellent service, package arrived in perfect condition. Fast fast, shiok.",12:21.5
F01052234,D2026143042,5,"Great experience, no complaints.",14:02.7
F01052235,D2026143043,4,"Driver was okay, would recommend.",35:54.3
F01052236,D2026143044,1,Package arrived damaged!,36:46.2
F01052237,D2026143045,3,,50:36.3
F01052238,D2026143048,5,"Excellent service, package arrived in perfect condition.",24:48.8
F01052239,D2026143056,4,No problems with the delivery.,03:04.7
F01052240,D2026143057,5,,15:56.7
F01052241,D2026143059,3,Driver could be more friendly.,31:28.0
F01052242,D2026143063,5,,12:29.5
F01052243,D2026143066,4,"Driver was okay, would recommend.",56:10.1
F01052244,D2026143068,5,Polite and professional driver.,01:30.7
F01052245,D2026143081,,,59:24.5
F01052246,D2026143083,5,"Excellent service, package arrived in perfect condition.",17:44.9
F01052247,D2026143084,5,,06:15.5
F01052248,D2026143098,5,"Excellent service, package arrived in perfect condition.",36:54.8
F01052249,D2026143099,3,Delivery was acceptable.,08:35.8
F01052250,D2026143100,5,Polite and professional driver.,15:03.7
F01052251,D2026143102,2,Why is it so slow these days?,17:16.9
F01052252,D2026143103,5,"Delivered ahead of schedule, very impressed.",46:57.4
F01052253,D2026143104,5,"Driver called ahead, super helpful.",03:58.6
F01052254,D2026143107,3,"Nothing special, nothing terrible.",01:33.5
F01052255,D2026143112,3,,14:58.4
F01052256,D2026143113,5,Driver was very friendly and on time.,20:53.8
F01052257,D2026143115,3,,24:19.8
F01052258,D2026143121,4,"Driver was okay, would recommend.",34:51.6
F01052259,D2026143122,2,,01:03.7
F01052260,D2026143129,4,,23:22.7
F01052261,D2026143130,5,,08:21.8
F01052262,D2026143133,5,,12:30.6
F01052263,D2026143137,4,,46:34.0
F01052264,D2026143142,4,"Delivery was on time, no issues.",08:56.9
F01052265,D2026143147,4,"Driver was okay, would recommend.",36:04.3
F01052266,D2026143148,5,"Great experience, no complaints.",29:27.7
F01052267,D2026143154,5,"Smooth delivery, will use again.",51:17.3
F01052268,D2026143155,2,Communication was poor.,03:35.2
F01052269,D2026143156,5,"Smooth delivery, will use again.",28:17.3
F01052270,D2026143157,4,"Came within the window, all good.",13:52.9
F01052271,D2026143162,5,"Smooth delivery, will use again.",02:57.1
F01052272,D2026143163,,"Delivery was on time, no issues.",17:19.7
F01052273,D2026143170,5,Polite and professional driver.,16:36.5
F01052274,D2026143172,4,"Reasonable speed, package was fine.",57:18.5
F01052275,D2026143173,4,No problems with the delivery.,23:39.7
F01052276,D2026143179,5,Driver was very friendly and on time.,17:41.4
F01052277,D2026143181,4,No problems with the delivery.,21:59.5
F01052278,D2026143185,5,Polite and professional driver.,52:00.2
F01052279,D2026143190,5,"Driver called ahead, super helpful.",08:43.7
F01052280,D2026143191,5,"Smooth delivery, will use again. Driver very polite, can!",49:37.8
F01052281,D2026143194,5,"Great experience, no complaints.",49:50.8
F01052282,D2026143196,5,"Driver called ahead, super helpful.",27:45.8
F01052283,D2026143197,3,Service was just okay.,13:34.8
F01052284,D2026143199,5,"Delivered ahead of schedule, very impressed.",54:21.3
F01052285,D2026143200,5,Polite and professional driver.,08:12.4
F01052286,D2026143201,5,Driver was very friendly and on time.,32:42.3
F01052287,D2026143204,4,"Came within the window, all good.",01:51.2
F01052288,D2026143206,5,"On time as always, thanks!",27:24.6
F01052289,D2026143207,5,"Delivered ahead of schedule, very impressed. Fast fast, shiok.",28:41.8
F01052290,D2026143208,4,"Reasonable speed, package was fine.",27:52.6
F01052291,D2026143210,5,"Great experience, no complaints.",05:35.9
F01052292,D2026143215,5,"Delivered ahead of schedule, very impressed.",23:59.3
F01052293,D2026143223,5,"Driver called ahead, super helpful.",53:06.0
F01052294,D2026143226,5,"Delivered ahead of schedule, very impressed.",37:09.9
F01052295,D2026143227,4,"Driver was okay, would recommend.",51:57.2
F01052296,D2026143234,,,53:49.5
F01052297,D2026143236,5,Polite and professional driver.,10:15.5
F01052298,D2026143237,5,Polite and professional driver.,01:30.9
F01052299,D2026143238,5,"Delivered ahead of schedule, very impressed.",20:59.1
F01052300,D2026143241,5,,39:05.3
F01052301,D2026143244,5,"Great experience, no complaints.",18:02.0
F01052302,D2026143245,5,"Great experience, no complaints.",08:31.2
F01052303,D2026143249,5,"Excellent service, package arrived in perfect condition.",26:02.0
F01052304,D2026143250,2,Communication was poor. Where got such service one?,41:23.2
F01052305,D2026143252,5,,45:13.8
F01052306,D2026143254,4,"Reasonable speed, package was fine.",28:17.4
F01052307,D2026143258,5,"Excellent service, package arrived in perfect condition.",10:26.7
F01052308,D2026143259,4,,22:35.9
F01052309,D2026143262,5,,04:59.0
F01052310,D2026143263,5,"Excellent service, package arrived in perfect condition.",39:38.2
F01052311,D2026143265,4,No problems with the delivery.,52:51.6
F01052312,D2026143268,3,,58:15.1
F01052313,D2026143270,4,"Reasonable speed, package was fine.",30:30.9
F01052314,D2026143272,,"Great experience, no complaints.",13:52.8
F01052315,D2026143273,,"Smooth delivery, will use again.",19:41.0
F01052316,D2026143274,4,"Came within the window, all good.",16:53.7
F01052317,D2026143275,2,"Delivery was late, no update from the driver. The driver came hours after the promised time.",29:29.9
F01052318,D2026143281,5,Driver was very friendly and on time.,08:31.9
F01052319,D2026143282,3,Took a bit longer than expected but arrived.,42:11.5
F01052320,D2026143284,4,"Came within the window, all good.",12:55.1
F01052321,D2026143285,5,"Delivered ahead of schedule, very impressed.",32:48.9
F01052322,D2026143288,5,Polite and professional driver.,46:57.3
F01052323,D2026143291,5,,44:42.0
F01052324,D2026143293,5,"Smooth delivery, will use again. Driver very polite, can!",42:56.6
F01052325,D2026143295,5,,44:07.3
F01052326,D2026143296,1,This is unacceptable. Promised window was completely missed.,18:58.5
F01052327,D2026143299,5,"Delivered ahead of schedule, very impressed.",32:49.7
F01052328,D2026143301,5,"Driver called ahead, super helpful.",47:30.2
F01052329,D2026143309,4,,54:02.9
F01052330,D2026143313,5,"Excellent service, package arrived in perfect condition.",08:34.8
F01052331,D2026143314,5,"Smooth delivery, will use again.",34:34.6
F01052332,D2026143321,5,Polite and professional driver.,15:04.3
F01052333,D2026143322,5,Polite and professional driver.,03:02.7
F01052334,D2026143325,2,Communication was poor.,34:46.6
F01052335,D2026143328,5,,35:31.2
F01052336,D2026143330,3,,28:22.1
F01052337,D2026143332,4,,43:07.1
F01052338,D2026143336,4,,07:52.2
F01052339,D2026143340,4,"Driver was okay, would recommend.",03:02.7
F01052340,D2026143343,4,No problems with the delivery.,12:11.7
F01052341,D2026143345,5,"Smooth delivery, will use again.",26:28.5
F01052342,D2026143351,5,"On time as always, thanks!",00:49.2
F01052343,D2026143356,3,,54:39.6
F01052344,D2026143358,3,,22:09.5
F01052345,D2026143360,5,Polite and professional driver. ï¿½ï¿½ï¿,15:14.5
F01052346,D2026143361,5,"Great experience, no complaints.",41:36.4
F01052347,D2026143365,1,"Package was broken when I opened it. Late again, this is becoming a pattern.",50:43.3
F01052348,D2026143371,2,,29:40.2
F01052349,D2026143374,5,"Great experience, no complaints. Driver very polite, can!",19:06.4
F01052350,D2026143376,5,"On time as always, thanks!",16:01.4
F01052351,D2026143378,5,"On time as always, thanks!",23:31.3
F01052352,D2026143379,5,"Driver called ahead, super helpful.",07:53.0
F01052353,D2026143380,5,"Delivered ahead of schedule, very impressed.",23:42.8
F01052354,D2026143386,4,"Came within the window, all good.",35:47.7
F01052355,D2026143388,5,"Driver called ahead, super helpful.",26:53.4
F01052356,D2026143389,5,"Delivered ahead of schedule, very impressed.",53:32.0
